,Son lì dạng thỏi Flawsome Creamy Lip Stain (2g),Son Mychi Lip Stick - son kem lỳ Mychi chính hãng,Bảng Son Lì Ohui Rouge Real 10 màu,Son môi thỏi lì cao cấp LOREN LIPSTICK trôi lâu mềm mịn môi có 10 màu lựa chọn,Son lì dạng thỏi Flawsome Creamy Lip Stain (2g),[Freeship10k đơn 249k] Son kem lì nhiều dưỡng GLAMRR Q LONG WEAR LIP CREAM 5g by Gilaa,"Son Kem Lì Mỏng Nhẹ Mềm Môi Belips Sexy Lipstick  100% thiên nhiên không chì, an toàn cho cả mẹ bầu ",Son Kem Lì Mỏng Nhẹ Mềm Môi Belips Sexy Lipstick 100% thiên nhiên,Son Kem Lì it's Well plus Lip Velvet Semi Matte (8g),Set son quà tặng Belips 5 thỏi Full Of Love ,SON KEM M.O.I PHIÊN BẢN MÙA LỄ HỘI HỒ NGỌC HÀ (2024),Son kem lì Bbia Last Velvet Lip Tint - 20 More Mature 5g (Màu hồng đỏ đất),Son kem lì Bbia Last Velvet Lip Tint - 25 Final Note 5g (màu cam nâu đất),Son kem lì Bbia Last Velvet Lip Tint Version 3 5g (5 màu),Son kem lì Bbia Last Velvet Lip Tint Version 1 5g (5 màu),Son kem lì Bbia Last Velvet Lip Tint Version 8 5g (5 màu),Son Kem Lì Bbia Last Velvet Lip Tint Version 5,Set 3 Cây Son Kem Lì Herorange Fluffy Lip Glaze,Son Môi M.O.I Nhung Lì Sgirl SUMMER EDITION Hồ Ngọc Hà (2021),Son Kem Hojo Smooth Lip Glair,Set son 2 tầng HengFang (5 sáp & 5 kem),Set Son Kem Lì 4 Cây Daishiao Matte(Tặng 1 hộp phấn mắt xinh xắn tiện lợi),Set 5 Cây Son Kem Lì VONGEE Mịn Mượt Như Nhung Và Không Khô Môi,"Son Kem Siêu Lì, Mịn Môi 3CE Cloud Lip Tint",Bảng Son Lì Ohui Rouge Real 10 màu,Son kem lì Bbia Last Velvet Lip Tint - 24 Trendy Note 5g (màu hồng đất ánh cam nhẹ),Son Lì Herorange Mềm Mịn Chống Thấm Nước Khô Môi Lâu Trôi,Son kem lì Bbia Last Velvet Lip Tint - 19 More Dazzling 5g (Màu đỏ ánh hồng cánh sen),Son Kem Lì Bbia Last Velvet Lip Tint - 16 More Graceful 5g (Màu hồng đào sữa),Son kem lì Bbia Last Velvet Lip Tint - 17 More Pleasant 5g (Màu cam san hô),Set Son Quà Tặng BELIPS Son Kem Lì FULL OF LOVE (Phiên Bản Giới Hạn),Son Kem Lì Bbia Last Velvet Lip Tint ASIA EDITION Version 2 (6 Màu) 5g Bbia Official Store,Son Kem FOX Hydrating Lip Polish 7ml,Son kem lì Bbia Last Velvet Lip Tint - 18 More Cheerful 5g (Màu hồng tươi),Set son quà tặng  Belips hộp hoa hồng ,Son Kem Bóng Maybelline Super Stay Vinyl Ink 4.2ml,Son môi Belips son kem lì City At Night mỏng nhẹ mềm môi Soft Matte Lipstick ,Set 5 Son Kem Lì Thỏ LEADUU lâu trôi mềm mịn,Son kem nhung lì Whoo GJH Mi Velvet Liquid Lip Rouge minisize,Son kem lì Aprilskin Mood Blurring Lip Tint 4g,Son xăm lì siêu mịn không trôi Mira Aroma Tattoo Liptint Hàn Quốc 6g tặng kèm móc khoá ,Son Kem Mac Powder Kiss Liquid Lipcolour 989 Mull It Over 5ml,Son kem Bbia Smudge Tint (6 màu) 3g ,Son Kem Nhung Lì Mượt Lâu Trôi V9Queen Siêu Mịn Không Khô Môi Màu Đỏ Hồng V9 Hera 5ml,Son lì dạng thỏi Flawsome Creamy Lip Stain (2g),Son Mychi Lip Stick - son kem lỳ Mychi chính hãng,Son môi thỏi lì cao cấp LOREN LIPSTICK trôi lâu mềm mịn môi có 10 màu lựa chọn,Son xăm lì siêu mịn không trôi Mira Aroma Tattoo Liptint Hàn Quốc 6g No.2 Sweet Tomato tặng kèm móc khoá,Son xăm lì siêu mịn không trôi Mira Aroma Tattoo Liptint Hàn Quốc 6g No.1 Real Red tặng kèm móc khoá,"Son kem lì mềm, lâu trôi MAC Locked Kiss Ink",Son Kem Lì Mịn Môi GRLBOSS Demi Matte Lip Cream Australis Úc,Son Kem Black Rouge Muddish Cushion Velvet 4g, Son PK Phấn Nụ Hoàng Cung màu đỏ cherry/ hồng ruby/cam đất, Son Kem Lì Bbia Last Velvet Lip Tint - Dusk Edition (3 màu) 5g,Son Kem Lì Bbia Last Velvet Lip Tint Version 8 - #39 Feign Longing (Màu Đỏ Ớt) 5g - Bbia Official Store,Son kem lì Belips City At Night mỏng mịn mềm môi Soft Matte Lipstick,Son kem nhung lì Whoo GJH Mi Velvet Liquid Lip Rouge 6g,Son lì Belips mềm môi City At Night màu C05 Swettie Baby,Son kem lì Belips City At Night màu C01 Muse Orange,Son kem lì Belips City At Night màu C04 Hot Cherry,Son Nước LIPGLOSS PK - Phấn Nụ Hoàng Cung,Son kem lì Belips City At Night màu C02 Sexy Red,SON KEM LÌ VACOSI MATTE INK MỊN MÔI PHIÊN BẢN UNIVERSE,Set Son Belips Bộ Quà Tặng Bạn Gái Sang Trọng Quyến Rũ Đẳng Cấp Phiên Bản Vỏ Đen Truyền Thống,Sét son Belips 3 son kem lì bộ quà tặng bạn gái sang trọng,Son kem lì Belips City At Night màu C03 Night Party,Son lì Belips mướt mềm môi City At Night màu C01 Muse Orange,Son kem lì Belips City At Night màu C05 Swettie Baby,Son Kem Bóng Baby Bright Sweet Cafe Shiny Tint 2.8g,Son lì Belips mềm môi City At Night màu C02 Sexy Red,Bộ đôi son kem lì mỏng mịn mềm môi City At Night C01 Muse Orange + C02 Sexy Red,Hộp quà tặng son kem Belips hộp hoa hồng 1 son ,(TẶNG 1 SON) Son môi kem lì HA:PY Matte Lip Cream phiên bản nâng cấp HAPY Roses MiniGarden son lì lâu trôi kháng nước,Son kem lì HA:PY Matte Lip Cream bám màu lâu trôi 3.5ml - Phiên bản son Roses mẫu mới,Son kem hữu cơ dưỡng ẩm - naturaglacé LIQUID ROUGE ,Son Kem Lì Mịn Môi PEKAH WINSOME COTTON TINT  Son kem lì Hàn Quốc 4.5g,Son xăm lì siêu mịn không trôi Mira Aroma Tattoo Liptint Hàn Quốc 6g tặng kèm móc khoá ,Son Bourjois Rouge Edition Velvet Lipstick,"son kem belly Bám màu được 8- 12h Có thành phần kháng nước của Mỹ, không trôi khi rửa nước Không gây thâm môi Không chất cấm",Son kem lì Kelly Queen matte lipstick M04,SON KEM GẤC DỀN MẸ KEN MÀU ĐỎ CAM,SON KEM NHUNG SIÊU LÌ LALIHUI,Son Absolute NewYork Velvet Lippie AVL21 - Fatale (3g),Son kem lì FOCALLURE velvet smooth 2.4g,Son Absolute NewYork Velvet Lippie AVL08 - Crush (3g),Son Absolute NewYork Velvet Lippie AVL16 - Maneeter (3g),Son Bellapierre Kiss Proof Lip Crème - Fullsize Tách set màu Minami Glam (Bill Anh)
SON KEM LÌ VACOSI MATTE INK MỊN MÔI PHIÊN BẢN UNIVERSE,0.04552239728140456,0.010164426148396355,0.0198197453123985,0.04423348929881656,0.04552239728140456,0.11086961445154535,0.04872111821744008,0.03455018644851701,0.05903650027314879,0.053997282395041236,0.07424279121194725,0.022519208098778155,0.014034874408764463,0.016329320941869202,0.016329320941869202,0.018953463531509222,0.013869974776183572,0.04951586698167264,0.3141680563184551,0.016880194500131795,0.03651322579342009,0.08237815377651962,0.08237815377651962,0.08230677452571702,0.0198197453123985,0.014034874408764463,0.08997127913738476,0.022519208098778155,0.022519208098778155,0.022519208098778155,0.06999871435305682,0.0044281528747192375,0.0234999737566206,0.022519208098778155,0.04610768047796235,0.06324769091463646,0.05648903238446387,0.08237815377651962,0.038971494577647287,0.028862892871797205,0.03235015959571613,0.0074635962690594035,0.19709842432709476,0.014533107832266802,0.04552239728140456,0.010164426148396355,0.04423348929881656,0.03235015959571613,0.03235015959571613,0.05381407970544689,0.13455768881503877,0.005787281179542643,0.10623063759404237,0.0,0.20075026065415816,0.05536745086090741,0.03845037893407381,0.15673169016974564,0.003461290778147065,0.010879713642758929,0.06246644781189668,0.0016007351442916952,1.0,0.07775081943286714,0.011871414317855315,0.007956115925796193,0.05631456093873274,0.1564918527049481,0.018406231014568335,0.15547368611187162,0.15978631613802236,0.07267880327222045,0.1044682904997035,0.09711023941933518,0.014771182558176651,0.2134424811807603,0.03235015959571613,0.150332975419385,0.010152103763836521,0.024636868432348878,0.0,0.00872004159440691,0.011396042374036184,0.19277420837077938,0.011396042374036184,0.011607833506095917,0.1856444460350397
Set Son Belips Bộ Quà Tặng Bạn Gái Sang Trọng Quyến Rũ Đẳng Cấp Phiên Bản Vỏ Đen Truyền Thống,0.013191343376424103,0.014216967231698198,0.04470430216186993,0.10024344666780192,0.013191343376424103,0.03162438992520679,0.046880699856456015,0.069603120766616,0.006778074251900171,0.3888464912382568,0.16994358396209527,0.015933632995099166,0.025892978019591457,0.02996101771273082,0.02996101771273082,0.03462855166856416,0.02558875423835196,0.12316214465771516,0.02951930157772868,0.01990840635609404,0.02679257105471774,0.007568811066552828,0.007568811066552828,0.02346183284710554,0.04470430216186993,0.025892978019591457,0.010040625274409236,0.015933632995099166,0.015933632995099166,0.015933632995099166,0.38527478770900153,0.026914147140939634,0.013813559018171061,0.015933632995099166,0.2694310087673486,0.002460137231739019,0.023130403023980083,0.007568811066552828,0.0036034648578408606,0.003283258642684709,0.04335318847332455,0.005304868876487525,0.006941419731414921,0.015147654442214099,0.013191343376424103,0.014216967231698198,0.10024344666780192,0.04335318847332455,0.04335318847332455,0.005867227497787891,0.01762887487603125,0.020434293058287235,0.0031972296969801305,0.0,0.0071370286484943495,0.02267115223548108,0.0035552803596880698,0.016740336083945966,0.0385584391902032,0.034699489156021494,0.006102120315565127,0.0455611081571267,0.07775081943286714,0.9999999999999998,0.38694411695464814,0.008756312319739114,0.023058962698564854,0.016304383111421742,0.006806945970394904,0.016198303606847986,0.016248726310117388,0.22879371508827212,0.1976575882820557,0.16643181204161972,0.006418103792292976,0.011280395330041834,0.04335318847332455,0.03015248367516561,0.00430774263760278,0.060699171446131205,0.0,0.011596315868598866,0.01764275224020133,0.007020865760589398,0.01764275224020133,0.01797063610961504,0.0031447499439343067
Sét son Belips 3 son kem lì bộ quà tặng bạn gái sang trọng,0.09576249338198825,0.06345029931876273,0.057901674342270656,0.11575223332510871,0.09576249338198825,0.011795765562455818,0.08867280921073765,0.12067005443538925,0.05354745838139592,0.35273311011627917,0.08207970423950262,0.08328661464475919,0.03996590303394916,0.04723792699342154,0.04723792699342154,0.05548801150377756,0.03949633255300875,0.20224148678216677,0.015570896336837167,0.07004328455073877,0.1198208370137605,0.04623244059772691,0.04623244059772691,0.028949296239234812,0.057901674342270656,0.03996590303394916,0.04208327565225274,0.08328661464475919,0.08328661464475919,0.08328661464475919,0.34949312178495695,0.023718496995176423,0.05291647539987969,0.08328661464475919,0.3334586965908949,0.019362307494348578,0.0222554776958898,0.04623244059772691,0.0380549433548947,0.014959959497774492,0.05713814685824613,0.014335103871084526,0.02519280918627225,0.03595984264375916,0.09576249338198825,0.06345029931876273,0.11575223332510871,0.05713814685824613,0.05713814685824613,0.03557828215606025,0.04347663912951155,0.0836757142263029,0.02211048153653547,0.0,0.020996637940649363,0.021813598422551456,0.03754608357128987,0.05481705186510135,0.03872476299709482,0.03137579883275076,0.08030100742172458,0.03906225133591013,0.011871414317855315,0.38694411695464814,1.0000000000000002,0.010020650890713963,0.02218673965586441,0.05338950246670407,0.03550395830414067,0.053042139924226774,0.05320725154005318,0.31026286677152937,0.03243525372708837,0.03714079023552159,0.03935029155158579,0.026393278868908153,0.05713814685824613,0.02586321014196287,0.04283129616491135,0.04022996622070733,0.002763737444129244,0.047213888007371405,0.07217738347666997,0.06747163176088977,0.07217738347666997,0.07351877281639906,0.023011972703969895
Son kem lì Belips City At Night màu C03 Night Party,0.0346900579522211,0.032254123971369626,0.04211393923243132,0.10377483829294341,0.0346900579522211,0.030699768177294688,0.047171494930875316,0.012325206154125721,0.0705777424140079,0.06016303601744925,0.00968773716245861,0.0242516852136773,0.011081288731116957,0.011208095422869636,0.011208095422869636,0.011505733861919727,0.010951091595961773,0.06666922468645083,0.0,0.042105349033716245,0.08906629870051135,0.08873496684155827,0.08873496684155827,0.02804088371656122,0.04211393923243132,0.011081288731116957,0.04106611350909125,0.0242516852136773,0.0242516852136773,0.0242516852136773,0.059610415554320076,0.016123241255350657,0.02549815431101083,0.0242516852136773,0.0,0.02859791044854596,0.05640028453018941,0.08873496684155827,0.024193946733432996,0.005224741075286193,0.07988273720880526,0.0,0.04654598488773271,0.10921707365923795,0.0346900579522211,0.032254123971369626,0.10377483829294341,0.07988273720880526,0.07988273720880526,0.05391174919131286,0.012525037974447,0.09101465195313806,0.038938838770100834,0.0,0.009750701199844655,0.041323169337764566,0.023870432219575813,0.12376075331836806,0.05455901181436756,0.1149858945587049,0.04321501016814228,0.16173655912434418,0.007956115925796193,0.008756312319739114,0.010020650890713963,1.0,0.04203003934024671,0.14125891382883438,0.03405277793448355,0.11975352506725791,0.12012629845183492,0.0,0.03354269637391104,0.05666597178828439,0.03014259162823426,0.0059227485672686195,0.07988273720880526,0.013873599046971993,0.05161742382285208,0.03572277800851672,0.014927900866280068,0.044945767223742494,0.07979630240939968,0.032753323246848785,0.07979630240939968,0.08127928647235577,0.03253085018278587
Son lì Belips mướt mềm môi City At Night màu C01 Muse Orange,0.02254141647498442,0.003769278999334394,0.03614694475580138,0.08046623487144891,0.02254141647498442,0.0,0.052347778729268796,0.0247431682725862,0.01973769827090891,0.008539381579429923,0.008046221867658748,0.0439628596931827,0.016670507978045677,0.01686127387340553,0.01686127387340553,0.017309036231480782,0.016474641555557428,0.0,0.04677174674341251,0.022718882557044885,0.050476466413204246,0.030781968553665863,0.030781968553665863,0.05414583313402646,0.03614694475580138,0.016670507978045677,0.01949214725327959,0.0439628596931827,0.0439628596931827,0.0439628596931827,0.008460944098284646,0.016829012163291048,0.0,0.0439628596931827,0.0,0.0,0.9831508298001254,0.030781968553665863,0.03766229073971981,0.01806257058698322,0.0,0.0,0.023601170127872245,0.06149771254690038,0.02254141647498442,0.003769278999334394,0.08046623487144891,0.0,0.0,0.032957225916547886,0.0,0.014522704088033533,0.018620614858001056,0.0,0.0,0.9636305130407908,0.03715868139422302,0.08687862567503501,0.0,0.03485327224042213,0.0,0.03436934220762055,0.05631456093873274,0.023058962698564854,0.02218673965586441,0.04203003934024671,1.0,0.05559009649814228,0.03964354497071765,0.0840655975228304,0.055400333602229984,0.0,0.004097811497435542,0.004006613765765622,0.0,0.04247842839970318,0.0,0.008022650335813775,0.029757687626855954,0.07143244777046,0.023415190274133437,0.059000097960793814,0.04450294727614608,0.016193741499915815,0.04450294727614608,0.04533001769886436,0.01450683417415796
Son kem lì Belips City At Night màu C05 Swettie Baby,0.10212756919357426,0.06691866772886244,0.08989615961248147,0.11523785914487182,0.10212756919357426,0.025944374058258356,0.33139765119544157,0.1976655382764793,0.18951463564455912,0.03463319843762643,0.02196627503054542,0.05186848865279626,0.07762144143411133,0.08443825751824392,0.08443825751824392,0.09276657817449345,0.07670944558718797,0.050452764507309664,0.06311642107733696,0.06227858822828594,0.13496671296766594,0.2461569338085522,0.2461569338085522,0.03314039838009183,0.08989615961248147,0.07762144143411133,0.12997797266478409,0.05186848865279626,0.05186848865279626,0.05186848865279626,0.03431507928295653,0.07386641254096053,0.13041502058834942,0.05186848865279626,0.00904403154473222,0.04084693845585623,0.07584784346365815,0.2461569338085522,0.11301590507159609,0.05723046928575241,0.12611539827395365,0.014537465502942338,0.11399475482538926,0.10354978762510816,0.10212756919357426,0.06691866772886244,0.11523785914487182,0.12611539827395365,0.12611539827395365,0.06849172531087348,0.14916489264772193,0.012650898759949538,0.11286976133693316,0.0,0.11825018868848661,0.05465517061497765,0.11150468881613321,0.9359370960513338,0.041148992348552293,0.06309647746449473,0.051694799787855815,0.02489181206422699,0.1564918527049481,0.016304383111421742,0.05338950246670407,0.14125891382883438,0.05559009649814228,1.0000000000000002,0.08244470433382599,0.9644568451212943,0.9297264263765385,0.007661411186822868,0.17295765400976743,0.13168013793864503,0.04123656405563789,0.02881581932243142,0.12611539827395365,0.1065829127209297,0.2147180997884544,0.12202722873459954,0.02034963418051238,0.08068432102994019,0.04350225526531734,0.1820821119816407,0.04350225526531734,0.04431072820595716,0.09759891647568443
Son Kem Bóng Baby Bright Sweet Cafe Shiny Tint 2.8g,0.10402351290732252,0.0372056869624586,0.07902199568475221,0.054625200438587644,0.10402351290732252,0.047792763256783485,0.09121819544807144,0.07459221559804319,0.05672797254522788,0.011615040748666114,0.01183000792999208,0.0736507124237914,0.0846217434015373,0.09057850131283514,0.09057850131283514,0.09810474868683758,0.08362749906497566,0.06475208969377821,0.026985808516323477,0.0378454974589063,0.14983489607874662,0.13669939612406296,0.13669939612406296,0.025970148693936393,0.07902199568475221,0.0846217434015373,0.053066550469830914,0.0736507124237914,0.0736507124237914,0.0736507124237914,0.011508352163403722,0.017463906391066174,0.08396919913219501,0.0736507124237914,0.03060236186533746,0.13255608542426287,0.03976636696363833,0.13669939612406296,0.0925224139752701,0.12837701890787334,0.18146530888141046,0.012232084037862466,0.0868118823068758,0.10031679955388773,0.10402351290732252,0.0372056869624586,0.054625200438587644,0.18146530888141046,0.18146530888141046,0.0409274608651326,0.10437992059650855,0.046859620705848405,0.05690095250438511,0.0,0.08858504878059725,0.03897681153026097,0.09128523080264041,0.08464914308367563,0.06983021890285199,0.009984660558292934,0.04095928974605996,0.028730415475899385,0.018406231014568335,0.006806945970394904,0.03550395830414067,0.03405277793448355,0.03964354497071765,0.08244470433382599,1.0000000000000002,0.0819083029667399,0.08216327028653046,0.020407105827643615,0.024486526870090314,0.023379820457363816,0.11644063830648098,0.15081060186961798,0.18146530888141046,0.007955135076308606,0.05113897037302881,0.08119410089951949,0.03466443749651884,0.007609854263055865,0.07737500083938209,0.06799554897117949,0.07737500083938206,0.07881298592955963,0.10050970162764417
Son lì Belips mềm môi City At Night màu C02 Sexy Red,0.10146310725905391,0.06648328179178639,0.08931127762034438,0.11448809910042927,0.10146310725905391,0.025775574887644648,0.30443677707575,0.19637948763424534,0.1882816163686218,0.034407868076645504,0.021823358150057086,0.051531022123601194,0.0771164211585596,0.08388888570433387,0.08388888570433387,0.0921630206779293,0.07621035893494194,0.050124508956226436,0.0627057733004418,0.06187339155573099,0.13408859314260319,0.24455538866530094,0.24455538866530094,0.032924780468177435,0.08931127762034438,0.0771164211585596,0.12913231055959704,0.051531022123601194,0.051531022123601194,0.051531022123601194,0.0340918186673988,0.07338582321762108,0.1295665149639142,0.051531022123601194,0.008985189307092299,0.04058118028732323,0.05539952285839641,0.24455538866530094,0.11228060149482044,0.05685811666211324,0.1252948668330155,0.014442881909820692,0.11325308266071762,0.10287607245938112,0.10146310725905391,0.06648328179178639,0.11448809910042927,0.1252948668330155,0.1252948668330155,0.06804610475358364,0.14819439668944293,0.01256858953894454,0.1121354085998712,0.0,0.11748082983902236,0.054299573388047355,0.1107792175078088,0.9730651357458714,0.018921480520052984,0.042347148347529825,0.051358463312378026,0.004418475883770562,0.15547368611187162,0.016198303606847986,0.053042139924226774,0.11975352506725791,0.0840655975228304,0.9644568451212943,0.0819083029667399,1.0,0.923677444453999,0.0076115645475799115,0.17183235769378832,0.13082340121335612,0.04096827090676791,0.02862833796746565,0.1252948668330155,0.10588946345025207,0.21332110184667882,0.12123329572405796,0.02021723548150158,0.08015937306084285,0.043219221086418964,0.1808974501579606,0.043219221086418964,0.04402243394402355,0.09696391884124937
Bộ đôi son kem lì mỏng mịn mềm môi City At Night C01 Muse Orange + C02 Sexy Red,0.10611528991096306,0.07412200891105102,0.09802365062960536,0.11980052545730593,0.10611528991096306,0.029660078058201467,0.314471402445025,0.20608157251640696,0.19332397213859928,0.03451497421345281,0.021891290739731287,0.05688918384148887,0.08225984271675389,0.08910949967151116,0.08910949967151116,0.09754109302325648,0.08129334900650852,0.05878700861973438,0.06290096624639138,0.06206599343173034,0.13450598927913335,0.26522120139398037,0.26522120139398037,0.03302726999276291,0.09802365062960536,0.08225984271675389,0.14273675775434974,0.05688918384148887,0.05688918384148887,0.05688918384148887,0.03419794099343383,0.07361426143424508,0.13898215228400307,0.05688918384148887,0.009013158750390013,0.04070750294811621,0.05557197262660388,0.26522120139398037,0.11736833070608797,0.06566946026439746,0.13649027635408847,0.014487840268829717,0.11360562121783739,0.11130492869066905,0.10611528991096306,0.07412200891105102,0.11980052545730593,0.13649027635408847,0.13649027635408847,0.06825792128893848,0.1532633596690345,0.012607713528481886,0.11248446801813236,0.0,0.12253878985241146,0.054468599191184096,0.11579891506386294,0.9382030828335688,0.018980380033288245,0.04620442648251161,0.05553019145006778,0.004432229885658522,0.15978631613802236,0.016248726310117388,0.05320725154005318,0.12012629845183492,0.055400333602229984,0.9297264263765385,0.08216327028653046,0.923677444453999,1.0000000000000002,0.007635258118827474,0.17640701065594852,0.13123063333470528,0.049406911803015825,0.028717453360377496,0.13649027635408847,0.11017358556872697,0.21964941294931806,0.12583434423550413,0.020280168470680787,0.08797462803133622,0.04335375554220321,0.1860764442258022,0.04335375554220321,0.04415946867172293,0.1014008026661239
Hộp quà tặng son kem Belips hộp hoa hồng 1 son ,0.012492727080991865,0.004605233532580741,0.02598124575148343,0.009186420935514309,0.012492727080991865,0.05776672931663305,0.03941978110071193,0.04618459475511195,0.006419106026382659,0.29173048540073304,0.07545503209076188,0.04773430444701161,0.03841837610068866,0.04090683107475685,0.04090683107475685,0.023209946359129787,0.03796698794295767,0.019668280513326263,0.0,0.029168681887808655,0.025650625448326164,0.030175862527536602,0.030175862527536602,0.03919980626856976,0.02598124575148343,0.03841837610068866,0.008157282021752246,0.04773430444701161,0.04773430444701161,0.04773430444701161,0.3048909323439607,0.044986836941247194,0.00925885483297144,0.04773430444701161,0.8519855386496638,0.007297311404811501,0.0,0.030175862527536602,0.02367891240163549,0.001783477566794368,0.010014322309209404,0.007166220520052924,0.048066965796279885,0.026446876674007174,0.012492727080991865,0.004605233532580741,0.009186420935514309,0.010014322309209404,0.010014322309209404,0.005556497906267405,0.01137088454795261,0.03744535093645237,0.07545853981333049,0.0,0.022505485387005912,0.0,0.023362284779086574,0.007866264995630022,0.010072582077549491,0.04869984479885808,0.01855207574537723,0.03815699535393835,0.07267880327222045,0.22879371508827212,0.31026286677152937,0.0,0.0,0.007661411186822868,0.020407105827643615,0.0076115645475799115,0.007635258118827474,1.0,0.007488028929282896,0.0089531160153333,0.0,0.06346356578799224,0.010014322309209404,0.03125998617093109,0.0058192265263181855,0.007828906403257336,0.0,0.0031254946812191366,0.00661273887798107,0.0522671963696736,0.00661273887798107,0.006735634125911513,0.024474605281307536
(TẶNG 1 SON) Son môi kem lì HA:PY Matte Lip Cream phiên bản nâng cấp HAPY Roses MiniGarden son lì lâu trôi kháng nước,0.08516487928637907,0.03856450958515926,0.06124875371504744,0.0769056412901663,0.08516487928637907,0.0872777540459523,0.1457796249566783,0.13348461762392644,0.0810127485049641,0.08926002587389616,0.13827648423542557,0.03951206216432873,0.05245574912443173,0.05981050054335616,0.05981050054335616,0.06833266172590183,0.051839431977199354,0.1280252099043114,0.01762119857539362,0.03922582958116712,0.14236933570335614,0.07055355726908549,0.07055355726908549,0.018327944116689487,0.06124875371504744,0.05245574912443173,0.0912713224204234,0.03951206216432873,0.03951206216432873,0.03951206216432873,0.08844013844628949,0.015549660104438826,0.04073074100071096,0.03951206216432873,0.010303963681238221,0.015150407740065229,0.004110507167691573,0.07055355726908549,0.05039736170961056,0.05987916229066763,0.06088819653691574,0.014208474077427313,0.030284429807796148,0.02795328795012445,0.08516487928637907,0.03856450958515926,0.0769056412901663,0.06088819653691574,0.06088819653691574,0.06401146930763599,0.14245210202041386,0.03060030381380805,0.02272780486474729,0.0,0.02925009894102198,0.0040288936456125985,0.049723462649122065,0.17342027255575462,0.030827536328383906,0.007669559462757155,0.019186932417576602,0.009890701453275355,0.1044682904997035,0.1976575882820557,0.03243525372708837,0.03354269637391104,0.004097811497435542,0.17295765400976743,0.024486526870090314,0.17183235769378832,0.17640701065594852,0.007488028929282896,1.0000000000000002,0.7909933629972835,0.021475455873963552,0.047688898395347706,0.06088819653691574,0.0370884653728107,0.05788652857599688,0.05112293060016135,0.0,0.016070187158856976,0.036232843386448374,0.046282301389302005,0.036232843386448374,0.03690621706010567,0.03620201165213512
Son kem lì HA:PY Matte Lip Cream bám màu lâu trôi 3.5ml - Phiên bản son Roses mẫu mới,0.07894952082243079,0.04464681560424986,0.0549430654117596,0.07307869739812388,0.07894952082243079,0.037784070414387576,0.1274323589456935,0.11597518173448332,0.07984511336424173,0.09101024615035891,0.12332523060796949,0.049907238443649415,0.07339108700249891,0.08303647257295908,0.08303647257295908,0.09428094675384104,0.07252879476325615,0.16489861480094942,0.003960499721011725,0.05287513471374948,0.15389010783513557,0.06927615376350202,0.06927615376350202,0.017920051530448962,0.0549430654117596,0.07339108700249891,0.11394184876345154,0.049907238443649415,0.049907238443649415,0.049907238443649415,0.0901742822810734,0.017040577011873594,0.04624074375599324,0.049907238443649415,0.01343286215191827,0.01952688567916655,0.004019026890977767,0.06927615376350202,0.04304699269035075,0.05402866952572807,0.058675503675618926,0.0642602324386803,0.05735464979036718,0.033104252460504587,0.07894952082243079,0.04464681560424986,0.07307869739812388,0.058675503675618926,0.058675503675618926,0.06991993313100954,0.13264629140158546,0.045553349054635664,0.019828206931730374,0.0,0.040241186632183276,0.003939229696490204,0.04247138065537887,0.13520105296894364,0.033712319219160174,0.004722732399134414,0.019331886469159017,0.011321987501587357,0.09711023941933518,0.16643181204161972,0.03714079023552159,0.05666597178828439,0.004006613765765622,0.13168013793864503,0.023379820457363816,0.13082340121335612,0.13123063333470528,0.0089531160153333,0.7909933629972835,1.0,0.0190149491914576,0.048799864492439615,0.058675503675618926,0.036826840109315306,0.054648783292145266,0.02956462569716318,0.0026783595650357304,0.013432939855696189,0.034850229239430236,0.03655604169474702,0.034850229239430236,0.035497907552734534,0.03415041131559392
Son kem hữu cơ dưỡng ẩm - naturaglacé LIQUID ROUGE ,0.017378759397402254,0.06288773613151986,0.11348529798672866,0.10017184260411757,0.017378759397402254,0.011190850643119584,0.014248125172941628,0.08062898413653499,0.05739944844271859,0.05332856777723677,0.0,0.13617693809124054,0.053520079282869816,0.05413252647749478,0.05413252647749478,0.05557005177280263,0.052891257025370016,0.06498359335232423,0.012443427108899955,0.04362782168763515,0.14224786526952882,0.1119370280085362,0.1119370280085362,0.005280151541368093,0.11348529798672866,0.053520079282869816,0.06091334739539847,0.13617693809124054,0.13617693809124054,0.13617693809124054,0.052838724515096136,0.02485573095782157,0.10095287022649438,0.13617693809124054,0.016673341014808794,0.06118941631232782,0.0,0.1119370280085362,0.06620641570409899,0.07173528137366865,0.08075324736707429,0.03880648022839134,0.08772016991532873,0.052866900009708895,0.017378759397402254,0.06288773613151986,0.10017184260411757,0.08075324736707429,0.08075324736707429,0.040225713366612056,0.03205064027892862,0.04713932018223385,0.13104483163316136,0.0,0.04523036065527887,0.0,0.08893483575093385,0.03377659508424132,0.09330493444522145,0.024000737449977168,0.19477262536737153,0.017778977388133554,0.014771182558176651,0.006418103792292976,0.03935029155158579,0.03014259162823426,0.0,0.04123656405563789,0.11644063830648098,0.04096827090676791,0.049406911803015825,0.0,0.021475455873963552,0.0190149491914576,1.0000000000000004,0.047910658941231844,0.08075324736707429,0.04841738626942402,0.08179377851188929,0.04352364818078531,0.14963877460995542,0.04471439620302308,0.016819173114978964,0.05705965950482718,0.016819173114978964,0.01713175107822397,0.027202367341806512
